Date,Product,Category,Quantity,Unit_Price,Sales,Region
2021-06-15,Precision Wireless Mouse,Electronics Accessories,1,39.34,39.34,Central
2023-03-04,Conference Room Table,Furniture,3,771.81,2315.43,North
2024-03-18,Smartphone Ultra,Technology,2,935.9,1871.8,West
2022-07-10,High-Back Mesh Chair,Furniture,2,240.5,,East
2021-03-17,Precision Wireless Mouse,Electronics Accessories,8,38.34,306.72,West
2022-09-03,Ergonomic Mechanical Keyboard,Technology,8,127.25,1018.0,East
2021-04-25,Executive Ergonomic Desk,Furniture,1,536.57,536.57,Central
2023-01-09,Laptop Pro 15,Technology,2,1141.67,2283.34,North
2023-05-11,High-Back Mesh Chair,Furniture,2,237.36,474.72,West
2023-07-17,HD Streaming Webcam 1080p,Electronics Accessories,2,71.28,142.56,North
2021-01-13,4K Ultra HD Monitor,Technology,1,355.18,355.18,North
2021-09-18,Multipurpose Copy Paper (Carton),Office Supplies,2,44.46,88.92,East
2023-04-01,Laptop Pro 15,Technology,4,1236.43,4945.72,Central
2022-05-23,Laptop Pro 15,Technology,2,1155.89,2311.78,West
2023-07-31,Ergonomic Mechanical Keyboard,Technology,4,134.58,538.32,Central
2024-11-08,Document Filing Cabinet Tray,Office Supplies,3,33.7,116.26,Central
2024-05-16,HD Streaming Webcam 1080p,Electronics Accessories,1,67.17,67.17,West
2022-03-29,External SSD 1TB,Electronics Accessories,2,108.73,217.46,North
2023-02-21,High-Back Mesh Chair,Furniture,3,254.5,763.5,East
2021-07-05,Ergonomic Mechanical Keyboard,Technology,2,135.66,271.32,East
2022-04-11,Bookshelf 5-Tier,Furniture,1,153.42,153.42,East
2021-01-17,USB-C Fast Charging Hub,Electronics Accessories,8,50.43,403.44,Central
2023-04-22,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,20.05,40.1,North
2021-08-10,Precision Wireless Mouse,Electronics Accessories,1,41.1,41.1,South
2022-06-08,4K Ultra HD Monitor,Technology,2,351.53,703.06,South
2023-03-20,Gel Pens Pack (24ct),Office Supplies,1,18.52,18.52,East
2023-04-09,Laptop Pro 15,Technology,3,1164.71,3494.13,North
2023-03-24,Executive Ergonomic Desk,Furniture,8,561.23,4489.84,West
2025-10-01,Smartphone Ultra,,3,928.64,2785.92,South
2021-09-30,Gel Pens Pack (24ct),Office Supplies,1,19.51,19.51,East
2022-05-17,Smartphone Ultra,Technology,8,872.63,6981.04,West
2025-12-23,Wireless Noise-Canceling Headphones,Technology,1,200.89,231.02,East
2023-05-10,Smartphone Ultra,Technology,1,902.52,902.52,North
2022-08-22,External SSD 1TB,Electronics Accessories,2,113.14,226.28,North
2025-07-08,Bookshelf 5-Tier,Furniture,3,147.15,441.45,North
2023-03-29,Wireless Noise-Canceling Headphones,Technology,2,192.04,384.08,North
2021-05-03,Precision Wireless Mouse,Electronics Accessories,1,39.86,39.86,West
2021-04-28,Smartphone Ultra,Technology,2,870.12,1740.24,South
2025-09-13,Precision Wireless Mouse,Electronics Accessories,2,40.31,80.62,West
2024-04-09,Bookshelf 5-Tier,Furniture,3,142.03,426.09,Central
2023-03-29,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.96,14.96,West
2022-01-06,HD Streaming Webcam 1080p,Electronics Accessories,2,69.91,139.82,East
2022-05-27,Heavy-Duty Stapler & Staples,Office Supplies,2,23.87,47.74,South
2023-02-09,4K Ultra HD Monitor,Technology,2,363.37,726.74,West
2024-12-10,Standing Desk Converter,Furniture,1,178.0,204.7,South
2024-08-06,Smartphone Ultra,Technology,1,863.32,863.32,Central
2024-10-18,Laptop Pro 15,Technology,1,1250.46,1250.46,North
2022-11-06,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,16.15,55.72,Central
2021-04-28,High-Back Mesh Chair,Furniture,3,256.71,770.13,North
2024-10-09,Bookshelf 5-Tier,Furniture,1,155.43,155.43,North
2022-10-01,High-Back Mesh Chair,Furniture,3,240.8,722.4,South
2022-05-01,HD Streaming Webcam 1080p,Electronics Accessories,1,66.82,66.82,Central
2023-04-15,Multipurpose Copy Paper (Carton),Office Supplies,5,42.83,214.15,East
2023-05-22,High-Back Mesh Chair,Furniture,2,258.06,516.12,Central
2022-02-07,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.42,19.42,West
2023-03-04,Heavy-Duty Stapler & Staples,Office Supplies,1,24.16,24.16,West
2025-04-12,4K Ultra HD Monitor,Technology,1,363.71,363.71,North
2025-07-17,Bookshelf 5-Tier,Furniture,5,142.1,710.5,West
2021-04-15,Smartphone Ultra,Technology,2,897.56,1795.12,East
2024-05-29,HD Streaming Webcam 1080p,Electronics Accessories,1,73.36,73.36,Central
2021-08-24,Heavy-Duty Stapler & Staples,Office Supplies,4,24.87,99.48,East
2024-02-25,Wireless Noise-Canceling Headphones,Technology,4,202.13,808.52,West
2022-05-25,Bookshelf 5-Tier,Furniture,1,142.48,142.48,East
2021-03-28,External SSD 1TB,Electronics Accessories,1,105.43,105.43,South
2024-09-08,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.97,62.91,South
2023-10-29,Smartphone Ultra,Technology,3,883.03,2649.09,North
2024-01-08,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.31,15.31,West
2025-12-30,Standing Desk Converter,Furniture,1,184.1,211.71,West
2021-04-25,Conference Room Table,Furniture,3,765.79,2297.37,East
2023-08-27,Executive Ergonomic Desk,Furniture,2,544.95,1089.9,Central
2021-08-05,Standing Desk Converter,Furniture,1,186.68,186.68,West
2024-10-15,Conference Room Table,Furniture,3,778.48,2335.44,South
2023-04-25,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.17,15.17,East
2025-02-09,Document Filing Cabinet Tray,Office Supplies,4,36.14,144.56,Central
2023-10-28,Conference Room Table,Furniture,1,838.9,838.9,North
2022-04-02,High-Back Mesh Chair,Furniture,2,248.17,496.34,East
2021-05-10,HD Streaming Webcam 1080p,Electronics Accessories,5,72.43,362.15,East
2023-01-14,Standing Desk Converter,Furniture,2,185.4,370.8,East
2025-10-26,HD Streaming Webcam 1080p,Electronics Accessories,1,70.8,70.8,Central
2025-10-31,Ergonomic Mechanical Keyboard,Technology,2,132.83,265.66,Central
2024-10-26,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,19.34,58.02,North
2024-02-17,Bookshelf 5-Tier,Furniture,1,156.33,156.33,East
2021-12-03,Laptop Pro 15,Technology,2,1227.26,2822.7,South
2022-09-27,Standing Desk Converter,Furniture,3,186.41,559.23,West
2021-06-15,Executive Ergonomic Desk,Furniture,2,557.8,1115.6,South
2024-09-17,Wireless Noise-Canceling Headphones,Technology,1,190.95,190.95,North
2024-02-01,Smartphone Ultra,Technology,3,934.72,2804.16,West
2021-08-14,High-Back Mesh Chair,Furniture,1,259.17,259.17,South
2021-04-06,Conference Room Table,Furniture,3,834.76,2504.28,East
2025-03-05,4K Ultra HD Monitor,Technology,2,341.32,682.64,West
2021-08-09,Conference Room Table,Furniture,8,789.31,6314.48,East
2024-08-09,4K Ultra HD Monitor,Technology,1,355.48,355.48,East
2023-11-24,External SSD 1TB,Electronics Accessories,2,105.19,210.38,North
2024-05-20,Laptop Pro 15,Technology,1,1226.54,1226.54,South
2023-05-02,Wireless Noise-Canceling Headphones,Technology,8,207.65,1661.2,West
2021-08-16,Precision Wireless Mouse,Electronics Accessories,8,38.27,306.16,West
2022-12-03,4K Ultra HD Monitor,Technology,10,355.15,4084.22,West
2022-08-17,Document Filing Cabinet Tray,Office Supplies,2,33.69,67.38,South
2025-03-16,High-Back Mesh Chair,Furniture,4,249.31,997.24,West
2021-02-18,Heavy-Duty Stapler & Staples,Office Supplies,1,25.5,25.5,Central
2022-08-28,Laptop Pro 15,Technology,2,1157.42,2314.84,North
2021-02-04,Smartphone Ultra,Technology,1,930.69,930.69,West
2021-08-17,Multipurpose Copy Paper (Carton),Office Supplies,1,41.56,41.56,North
2023-09-16,Document Filing Cabinet Tray,Office Supplies,1,33.36,33.36,North
2025-04-19,USB-C Fast Charging Hub,Electronics Accessories,2,48.54,97.08,North
2023-03-16,Smartphone Ultra,Technology,3,941.37,2824.11,Central
2021-08-17,4K Ultra HD Monitor,Technology,1,335.29,335.29,East
2021-11-22,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,5,19.43,111.72,North
2021-06-14,Document Filing Cabinet Tray,Office Supplies,4,33.91,135.64,South
2022-09-19,Executive Ergonomic Desk,Furniture,2,526.28,1052.56,North
2021-12-06,Gel Pens Pack (24ct),Office Supplies,2,18.44,36.88,South
2023-07-21,4K Ultra HD Monitor,Technology,1,351.88,351.88,Central
2025-12-01,Ergonomic Mechanical Keyboard,Technology,2,125.88,289.52,East
2025-08-30,Conference Room Table,Furniture,3,786.31,2358.93,North
2025-11-09,Wireless Noise-Canceling Headphones,Technology,10,202.73,2331.39,South
2024-01-08,Bookshelf 5-Tier,Furniture,8,154.69,1237.52,Central
2022-12-31,Executive Ergonomic Desk,Furniture,1,547.39,547.39,South
2025-06-18,4K Ultra HD Monitor,Technology,4,345.93,1383.72,South
2022-02-05,HD Streaming Webcam 1080p,Electronics Accessories,5,68.25,341.25,South
2023-01-08,Standing Desk Converter,Furniture,2,174.81,349.62,North
2021-01-23,Wireless Noise-Canceling Headphones,Technology,1,208.72,208.72,North
2023-11-12,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.78,17.0,East
2023-08-24,Bookshelf 5-Tier,Furniture,2,146.1,292.2,East
2023-02-18,Standing Desk Converter,Furniture,1,188.5,188.5,South
2024-03-10,Gel Pens Pack (24ct),Office Supplies,2,19.35,38.7,East
2025-12-07,Multipurpose Copy Paper (Carton),Office Supplies,2,44.23,101.73,West
2025-07-03,Gel Pens Pack (24ct),Office Supplies,2,17.98,35.96,Central
2022-08-17,External SSD 1TB,Electronics Accessories,1,113.94,113.94,South
2022-08-29,Wireless Noise-Canceling Headphones,Technology,1,198.35,198.35,North
2024-05-21,Smartphone Ultra,Technology,4,887.3,3549.2,West
2024-01-11,HD Streaming Webcam 1080p,Electronics Accessories,3,68.81,206.43,West
2021-11-07,Wireless Noise-Canceling Headphones,Technology,1,194.92,224.16,East
2021-11-17,Smartphone Ultra,Technology,1,858.9,858.9,Central
2021-02-11,Ergonomic Mechanical Keyboard,Technology,2,130.37,260.74,South
2022-12-17,Standing Desk Converter,Furniture,4,185.37,852.7,West
2022-09-26,High-Back Mesh Chair,Furniture,1,253.54,253.54,South
2021-04-20,Wireless Noise-Canceling Headphones,Technology,2,194.53,389.06,West
2022-07-11,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.48,19.48,North
2025-10-03,Smartphone Ultra,Technology,4,929.13,3716.52,North
2022-05-02,Self-Adhesive Sticky Notes Bulk,Office Supplies,5,15.64,78.2,West
2024-09-13,Executive Ergonomic Desk,Furniture,3,553.12,1659.36,North
2021-07-21,HD Streaming Webcam 1080p,Electronics Accessories,1,66.52,66.52,South
2023-02-04,Wireless Noise-Canceling Headphones,Technology,1,204.17,204.17,North
2025-04-20,External SSD 1TB,Electronics Accessories,3,112.9,338.7,Central
2025-07-05,Executive Ergonomic Desk,Furniture,2,569.98,1139.96,Central
2024-05-23,Executive Ergonomic Desk,Furniture,2,527.82,1055.64,North
2024-03-31,Laptop Pro 15,Technology,1,1161.06,1161.06,Central
2024-08-03,Laptop Pro 15,Technology,2,1211.77,2423.54,Central
2025-03-24,High-Back Mesh Chair,Furniture,1,261.35,261.35,South
2022-12-17,Wireless Noise-Canceling Headphones,Technology,1,206.12,237.04,South
2025-08-30,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,15.21,30.42,South
2024-03-07,Executive Ergonomic Desk,Furniture,1,554.43,554.43,West
2025-09-14,External SSD 1TB,Electronics Accessories,4,110.55,442.2,North
2023-01-05,Ergonomic Mechanical Keyboard,Technology,1,129.57,129.57,Central
2025-08-02,Laptop Pro 15,Technology,1,1203.21,1203.21,East
2025-02-27,Conference Room Table,Furniture,3,793.67,2381.01,Central
2025-04-15,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,19.62,58.86,North
2021-12-22,Multipurpose Copy Paper (Carton),Office Supplies,1,42.54,,Central
2023-05-12,Document Filing Cabinet Tray,Office Supplies,10,35.07,350.7,West
2021-01-01,Smartphone Ultra,Technology,1,901.57,901.57,South
2024-09-15,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.77,19.77,Central
2023-02-28,4K Ultra HD Monitor,Technology,1,355.96,355.96,East
2024-02-13,Heavy-Duty Stapler & Staples,Office Supplies,5,23.95,119.75,West
2022-08-25,Ergonomic Mechanical Keyboard,Technology,1,131.28,131.28,South
2022-04-22,Bookshelf 5-Tier,Furniture,1,153.19,153.19,East
2025-12-19,4K Ultra HD Monitor,Technology,1,354.68,407.88,West
2025-09-26,Wireless Noise-Canceling Headphones,Technology,1,196.06,196.06,East
2022-02-20,Precision Wireless Mouse,Electronics Accessories,3,39.7,119.1,South
2023-08-08,External SSD 1TB,Electronics Accessories,1,109.75,109.75,West
2024-03-01,Laptop Pro 15,Technology,1,1141.16,1141.16,East
2023-07-02,Precision Wireless Mouse,Electronics Accessories,1,41.74,41.74,North
2021-01-20,Conference Room Table,,2,799.85,1599.7,South
2024-05-18,High-Back Mesh Chair,Furniture,4,239.9,959.6,
2021-01-03,4K Ultra HD Monitor,Technology,2,362.55,725.1,South
2022-06-05,Laptop Pro 15,Technology,4,1172.88,4691.52,East
2023-12-13,Conference Room Table,Furniture,5,763.7,3818.5,North
2021-04-04,Bookshelf 5-Tier,Furniture,1,149.46,149.46,Central
2022-10-13,Ergonomic Mechanical Keyboard,Technology,4,134.55,538.2,North
2022-02-14,Standing Desk Converter,Furniture,3,176.06,528.18,South
2023-05-31,Wireless Noise-Canceling Headphones,Technology,1,193.17,193.17,East
2022-12-18,Ergonomic Mechanical Keyboard,Technology,3,128.47,443.22,Central
2021-06-01,Document Filing Cabinet Tray,Office Supplies,1,33.5,33.5,North
2022-12-22,4K Ultra HD Monitor,Technology,3,366.56,1264.63,South
2023-12-19,Wireless Noise-Canceling Headphones,Technology,2,207.74,477.8,West
2024-09-17,Precision Wireless Mouse,Electronics Accessories,10,39.27,392.7,East
2024-07-18,Laptop Pro 15,Technology,2,1242.04,2484.08,North
2023-01-05,Multipurpose Copy Paper (Carton),Office Supplies,2,42.7,85.4,South
2021-02-02,Executive Ergonomic Desk,Furniture,2,558.46,1116.92,Central
2021-03-02,USB-C Fast Charging Hub,Electronics Accessories,4,49.85,199.4,East
2022-10-24,Ergonomic Mechanical Keyboard,Technology,1,135.8,135.8,East
2022-08-02,Wireless Noise-Canceling Headphones,Technology,3,201.58,604.74,West
2025-07-07,External SSD 1TB,Electronics Accessories,1,104.92,104.92,South
2023-06-06,Self-Adhesive Sticky Notes Bulk,Office Supplies,4,15.26,61.04,North
2023-07-11,4K Ultra HD Monitor,Technology,1,333.03,333.03,North
2023-07-12,Conference Room Table,Furniture,5,761.96,3809.8,South
2024-11-17,Document Filing Cabinet Tray,Office Supplies,8,36.11,332.21,South
2024-12-14,Wireless Noise-Canceling Headphones,Technology,1,209.68,209.68,West
2025-09-22,Laptop Pro 15,Technology,4,1194.5,4778.0,South
2024-11-29,Conference Room Table,Furniture,1,828.0,952.2,East
2023-11-04,Laptop Pro 15,Technology,3,1222.58,3667.74,East
2022-06-05,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,19.6,39.2,East
2024-10-01,Laptop Pro 15,Technology,2,1194.6,2389.2,Central
2024-05-29,USB-C Fast Charging Hub,Electronics Accessories,2,48.91,97.82,North
2021-03-15,Gel Pens Pack (24ct),Office Supplies,1,18.54,18.54,North
2022-01-08,Standing Desk Converter,Furniture,10,171.34,1713.4,East
2024-05-23,Laptop Pro 15,Technology,3,1206.8,3620.4,South
2022-10-26,Conference Room Table,Furniture,2,797.74,1595.48,East
2023-12-12,High-Back Mesh Chair,Furniture,1,239.17,275.05,East
2024-05-18,Smartphone Ultra,Technology,4,908.31,3633.24,East
2023-12-14,Wireless Noise-Canceling Headphones,Technology,8,194.02,1552.16,North
2022-10-30,Smartphone Ultra,Technology,10,902.51,9025.1,West
2021-04-11,USB-C Fast Charging Hub,Electronics Accessories,1,50.93,50.93,Central
2025-12-20,External SSD 1TB,Electronics Accessories,3,104.61,360.9,North
2025-04-01,Bookshelf 5-Tier,Furniture,2,147.66,295.32,North
2025-06-14,High-Back Mesh Chair,Furniture,1,260.61,260.61,East
2025-12-28,High-Back Mesh Chair,Furniture,1,259.92,298.91,North
2025-12-31,External SSD 1TB,Electronics Accessories,2,109.68,252.26,West
2024-01-12,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.84,14.84,North
2021-04-17,USB-C Fast Charging Hub,Electronics Accessories,4,48.84,195.36,South
2025-04-11,Multipurpose Copy Paper (Carton),Office Supplies,3,42.84,128.52,Central
2025-09-16,Bookshelf 5-Tier,Furniture,1,152.15,152.15,North
2024-01-05,Heavy-Duty Stapler & Staples,Office Supplies,2,24.34,48.68,South
2024-03-25,USB-C Fast Charging Hub,Electronics Accessories,2,47.97,95.94,East
2023-12-04,Standing Desk Converter,Furniture,1,180.02,180.02,South
2024-01-18,Executive Ergonomic Desk,Furniture,2,572.18,1144.36,East
2021-09-14,Gel Pens Pack (24ct),Office Supplies,3,18.02,54.06,North
2025-03-24,HD Streaming Webcam 1080p,Electronics Accessories,3,67.41,202.23,South
2025-09-09,Heavy-Duty Stapler & Staples,Office Supplies,1,25.93,25.93,Central
2025-02-04,4K Ultra HD Monitor,Technology,3,345.9,1037.7,Central
2023-03-06,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,20.01,20.01,East
2025-06-03,Document Filing Cabinet Tray,Office Supplies,2,33.29,66.58,North
2024-05-29,Ergonomic Mechanical Keyboard,Technology,1,136.07,136.07,Central
2025-06-27,Smartphone Ultra,Technology,1,905.53,905.53,North
2023-02-21,Standing Desk Converter,Furniture,2,179.51,359.02,East
2023-09-25,Standing Desk Converter,Furniture,1,180.56,180.56,North
2025-11-20,High-Back Mesh Chair,Furniture,1,241.24,277.43,South
2025-05-11,USB-C Fast Charging Hub,Electronics Accessories,1,49.46,49.46,North
2022-01-20,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.94,15.94,East
2023-09-01,Ergonomic Mechanical Keyboard,Technology,1,125.98,125.98,South
2023-08-25,USB-C Fast Charging Hub,Electronics Accessories,2,52.31,104.62,North
2021-09-14,Laptop Pro 15,Technology,1,1176.16,1176.16,Central
2024-12-11,Multipurpose Copy Paper (Carton),Office Supplies,1,40.6,46.69,West
2021-03-10,External SSD 1TB,Electronics Accessories,4,114.92,459.68,Central
2023-01-16,Executive Ergonomic Desk,Furniture,1,548.6,548.6,Central
2024-03-14,Gel Pens Pack (24ct),Office Supplies,2,18.5,37.0,South
2022-03-10,Laptop Pro 15,Technology,1,1220.39,1220.39,West
2024-04-08,Wireless Noise-Canceling Headphones,Technology,1,198.04,198.04,East
2022-01-09,Wireless Noise-Canceling Headphones,,15,191.32,2869.8,East
2022-08-24,Laptop Pro 15,Technology,2,1169.51,2339.02,South
2022-11-29,4K Ultra HD Monitor,Technology,1,339.27,339.27,North
2022-07-12,Executive Ergonomic Desk,Furniture,1,531.89,531.89,Central
2025-08-22,Document Filing Cabinet Tray,Office Supplies,3,34.19,102.57,North
2025-02-18,Executive Ergonomic Desk,Furniture,1,549.69,549.69,East
2025-04-20,Gel Pens Pack (24ct),Office Supplies,2,18.86,37.72,East
2021-03-22,High-Back Mesh Chair,Furniture,3,238.92,716.76,Central
2024-12-22,Smartphone Ultra,Technology,1,876.07,1007.48,West
2024-04-27,Conference Room Table,Furniture,2,798.46,1596.92,North
2024-04-08,Heavy-Duty Stapler & Staples,Office Supplies,1,25.32,25.32,South
2021-01-07,4K Ultra HD Monitor,Technology,1,345.19,345.19,North
2021-08-30,High-Back Mesh Chair,Furniture,2,258.02,516.04,South
2023-06-15,4K Ultra HD Monitor,Technology,2,342.51,685.02,North
2021-05-03,Wireless Noise-Canceling Headphones,Technology,4,204.77,819.08,North
2021-01-23,Multipurpose Copy Paper (Carton),Office Supplies,3,40.65,121.95,East
2023-04-06,Bookshelf 5-Tier,Furniture,3,144.78,434.34,South
2021-09-14,Smartphone Ultra,Technology,1,894.03,894.03,West
2025-07-07,High-Back Mesh Chair,Furniture,1,258.58,258.58,North
2025-07-10,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,15.02,45.06,East
2023-09-29,Executive Ergonomic Desk,Furniture,1,561.86,561.86,East
2025-05-14,4K Ultra HD Monitor,Technology,2,338.91,677.82,North
2024-01-29,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,20.71,20.71,North
2022-02-21,Document Filing Cabinet Tray,Office Supplies,3,34.83,104.49,South
2024-06-06,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.9,15.9,North
2024-07-14,Executive Ergonomic Desk,Furniture,3,546.73,1640.19,Central
2025-03-06,HD Streaming Webcam 1080p,Electronics Accessories,10,73.38,733.8,South
2021-05-24,Executive Ergonomic Desk,Furniture,1,571.72,571.72,East
2024-12-11,HD Streaming Webcam 1080p,Electronics Accessories,2,71.05,142.1,South
